ph	Hardness	Solids	Chloramines	Sulfate	Conductivity	Organic_carbon	Trihalomethanes	Turbidity	Potability
9.181560007151537	273.8138066598009	24041.32628006128	6.904989726470096	398.3505168222779	477.97464186217786	13.387340780225545	71.4573622129516	4.503660796179123	0
8.975464347533963	279.3571667700924	19460.398131232112	6.2043208588924745		431.443989990349	12.88875905430399	63.82123709666397	2.4360855903052734	0
7.3710503024295315	214.49661045715655	25630.32003699972	4.432669290372123	335.75443859606526	469.9145514792359	12.509163940498695	62.79727715266126	2.5602991476149146	0
	227.435048351156	22305.56741374141	10.333917888218679		554.8200864605433	16.331693282694463	45.38281517787093	4.13342264357917	0
6.660212026118102	168.28374685651832	30944.36359124269	5.858769130547582	310.9308583178785	523.6712975009443	17.88423519296481	77.04231805170029	3.7497012410996176	0
	215.97785868806776	17107.224225827616	5.607060453087125	326.943977743867	436.25619397264916	14.189062206123708	59.85547582615388	5.459250956028731	0
3.902475685915096	196.9032467083208	21167.50009896877	6.996311586298767		444.47888250689795	16.609033155789913	90.1816758847452	4.5285226963269105	0
5.400301780729467	140.73906225113961	17266.593421923077	10.056852484033497	328.3582406986835	472.8740732754293	11.256381166909478	56.931906445756205	4.824786389767524	0
6.514415093251675	198.7673512594561	21218.702871190195	8.670936919913121	323.5963490101317	413.2904500885347	14.899999566696975	79.84784281372556	5.200885076539756	0
3.4450618643852127	207.92626018799373	33424.7686784948	8.782147480773485	384.00700580172116	441.7858756739387	13.80590221127079	30.2845971980027	4.1843969690288505	0
	145.76818060217258	13224.935638976958	7.906444720606138	304.0019927974152	298.99066649993244	12.729524720542257	49.53684880202186	4.004871127571583	0
	266.4210180681174	26362.965012309312	7.700063469729128	395.3894903418456	364.4801067037377	10.348950757437821	53.008381353920406	3.9915642477993063	0
	148.15306144508662	15193.413473967219	9.04683270725723	307.0117926225653	563.8047433250862	16.56865556799744	52.67618503420982	6.0381849531835865	0
7.181448580829175	209.62560053629045	15196.229987483845	5.994678646449972	338.3364310774872	342.11128628519265	7.922598333022621	71.5379532557936	5.088859989138795	0
9.82548990813439	190.75661828700433	19677.892465552013	6.7575407314139415		452.8362348772383	16.8990378000164	47.08197118577765	2.8574724260511832	0
10.433290982804381	117.79122955039698	22326.892045718654	8.161504810728331	307.7075086118241	412.9868337903324	12.890708564511785	65.73347838938281	5.057310516515726	0
7.414148196336244	235.0445344873711	32555.852537073686	6.845952023844903	387.1753164773568	411.98336416701204	10.2448150683598	44.48929725226032	3.1606244682326383	0
	232.2804520235321	14787.206264858174	5.474914831733125		383.9817230247576	12.166937145051689	86.0807274844409	5.029166724080736	0
5.115817063771218	191.95274297485886	19620.545328612152	6.060712994989327	323.8363839136296	441.7483793248688	10.966486152953449	49.23823132273568	3.9020887676437535	0
3.6416297774733812	183.9087222618269	24752.072459755404	5.5383141334813635	286.0595560492713	456.8600959410411	9.03406675271333	73.5946567566564	3.464353035155024	0
5.6180644059091485	304.2359121123167	17281.97516841161	6.10108350510192		399.4715662810942	12.2650015775136	81.58899245649904	2.8965469413044738	0
	143.45373131192338	19942.27321818484	5.890754583106119		427.13067148190214	22.46989198835695	53.12409421895882	2.9075639151933395	0
9.267187530763547	198.614394719096	24683.723566029654	6.110612421393192	328.0775332014693	396.8769490579176	16.471969353155146	30.383314574642014	4.324004645618281	0
	233.8589956912124	11703.923907047854	4.599387943421727	309.03932035276006	349.3996325323045	18.33889254980602	42.67746528271937	3.5100040445905285	0
5.331940479018537	194.87406544579957	16658.876503163574	7.993829562375317	316.67516182816695	335.1203984374612	10.180513802631594	59.57271371122686	4.434820257956548	0
7.145771545218822	238.68992851166007	28780.340431632725	6.814028701209071	385.9756504867898	332.0327063306858	11.093163397452658	66.13804474710018	5.182590703980226	0
9.920691058768153	202.81748300142638	9973.934059208535	6.882248306781503	337.3505291096372	333.19246993768064	23.917601261274967	71.833623959766	4.690707230132491	0
4.758439424671477	183.3494541059977	21568.42877903589	4.731348984614182		403.9441682092025	18.66822945752125	66.91240003430596	4.542801461749175	0
5.702925976824722	216.8504738726152	35606.440176807984	7.1843510891688		504.6382604257503	16.140790019197993	77.53618351780308	4.137739016206605	0
6.953864225511059	209.63829297902058	10575.186280889358	4.462707246137983	315.6065944003924	391.18431508600565	13.28533391608596	87.39088897956339	3.195710328196264	0
10.68296642580598	173.3754983501208	15758.740621388915	5.570783575394459	307.35258576592696	323.8079132465807	10.0908697516698	78.47278445385456	3.999775381550061	0
	129.89057234567386	34415.853145873094	6.321928990361139	304.5352242338838	470.3291685421987	18.59940992382127	72.40363386888095	4.40558600033858	0
8.757257397440991	200.19140044205727	21536.224687445414	4.915101054543187	317.88290049783706	404.7177991564453	13.768323306421337	47.930871877110214	3.6261354416122304	0
	168.3884307742953	27492.30730658781	7.046224797696412	299.82047791082164	383.7950199903258	16.18206649367437	75.72943388991456	3.048057223106976	0
7.80963189801941	100.4576150915831	12013.550628764531	5.2123146020653515	247.2008260476431	605.2201243500057	9.611348740011238	66.08417363713342	2.4474444639106334	0
6.652488090855707	145.0101719190834	19871.788448305866	4.961066380191502	288.0521917368515	545.9749937624031	10.942024256012132	71.72741406053458	3.742090426349668	0
9.14719705533692	211.7141417776413	11920.610835646206	7.2307947693374	339.7519188007938	527.7089100130407	18.27531210927765	47.63488493437153	3.7945315911032105	0
10.560744636218194	181.89336556155357	21783.65103336337	6.991259996238134	340.3903783551729	456.55640212234385	16.48283536696391	34.2520490783523	3.964686350022129	0
7.484254837727466	260.09217257337195	30616.615148853696	9.379133540507622		404.6707773281626	15.934483871207078	66.6210265451665	4.781188176562563	0
8.520806572970303	238.3351124555097	28779.6500110336	8.282808464509609	381.6493228718946	481.3188026886131	6.016336609271207	39.09117136225335	3.9406045297946832	0
4.999413810796919	190.28705014936028	24323.865903045942	7.230164126862036	324.8930378422557	405.33048202759034	8.236557503105303	99.42738491828507	4.460683931737437	0
	157.80119355420416	16963.625011737488	8.335618549876713	300.04423428111204	360.99599448807487	12.823860949370784	71.7170050975215	4.405385705659032	0
	155.05572682593439	20557.240431752216	8.187319049670325		290.18098311050545	16.622255183892094	59.62205746210793	4.089907689677867	0
3.9060783549561697	233.4028350124758	32144.79993361832	6.9948396173050975	348.3594482139767	269.44905122693933	9.6541256002684	63.74306384016444	3.902879711657464	0
6.391353623832183	213.0178296827953	20965.478308853573	5.375559891974689	327.65054252170705	369.3381209158568	13.75810517074376	17.915722569180797	3.9237491692965096	0
	229.48569367886049	35729.692708630326	8.810843045016396	384.9437789484208	296.39754724301366	16.92709217980689		3.8556022119167	0
8.69209201270804	195.1437387840549	24656.23967944457	8.23190033837729		398.34541800351616	12.380770792752344	48.440724865546855	4.477960248233932	0
8.085759800882219	127.7396738293727	32653.910360267582	6.5342374101149225		416.23963007040163	11.119659254793703	78.27505003771154	4.068688909481666	0
6.203977702278348	212.30661828668616	21815.074147905518	7.873991884545469		362.10800431396245	14.933012661098699	63.873819947285305	5.215689206119035	0
5.058108868565138	238.56938041349946	34873.934522870695	8.983276144386599	374.43350451685683	669.725086180179	13.353181433963528	76.52179974552399	5.106655774420084	0
	103.46475866009456	27420.16742458204	8.417305032089528		485.97450045781375	11.351132730708516	67.8699636759021	4.620793451653219	0
	211.2005260088971	12830.484133775428	4.502117033961811	326.9615175657507	333.3298479586677	16.04514847686687	49.898405635428354	3.4397400415499195	0
7.261550522070718	179.88978823788457	24964.777703096523	5.837086492837438	349.2692713014565	501.18278074341	17.287713278296337	50.993006453081094	3.6363641826804973	0
7.16046723080874	183.0893100379288	6743.346065530401	3.8030364235979857	277.5990986210596	428.0363443504035	9.79962468961304	90.0353736736207	3.8848910441472793	0
5.704764776213017	116.29932988379585	33223.58152874991	7.050503159576975	297.07815347852113	504.3786809676549	9.001820487566135	48.147031253489196	4.157533407489739	0
6.21727313516034	130.94446388846563	19460.38281898756	7.092462955305368	300.13127199830365	556.6537100333977	14.083608352195485	57.89707470680769	5.325833445695802	0
8.679934969964185	242.22866728551904	22984.050951482433	7.518764659399904		352.9425881234904	18.70440905927489	69.90790244915216	3.8734702984483014	0
	219.30091421337028	14859.466424283659	5.598326765629258	344.4423936728914	425.2135748076128	15.771834366058274	49.35200147780444	4.6559165986888225	0
6.897322141100197	211.36016672106155	25650.777643120262	6.76600990675459		383.0143101678532	13.93478804138067	90.52332986300934	5.022783630004574	0
3.5145455287452787	158.7320757614019	23029.663613563636	6.821679099461131	286.5228468169785	307.3791420351913	9.712231910918321	79.85092857457249	3.7626153310993664	0
3.7225004859337205	163.63974692058173	37962.16799126102	6.6845702741913415	326.6940178603027	467.5629728711818	14.567268860188276	50.57797909828097	3.662837731991359	0
6.455004797496718	176.6839727768701	24468.048390354594	5.7569300386928575	314.79959828380953	477.5813461557029	16.245504341610683	57.729723828440044	2.2934314064128625	0
7.316804753880919	217.5228619622912	31903.399811532247	9.86504750268218	376.93797230566565	425.9134001802693	8.992754272254672	69.50921982211526	3.5083726497835963	0
1.844538366498842	233.7643427207269	28689.59577768293	7.724432299963912		410.3872638377081	15.611859296305227	54.29944409418921	5.013463351103733	0
5.519125656437607	168.72858303956718	12531.601921064752	7.73072294792503		443.5703720974922	18.099078103861586		3.758995860323916	0
7.408985466924612	204.96174981089473	9566.1222701692	6.505923138805982	311.4526625117488	504.1459940838665	11.53214400774124	81.10693773146244	3.772420927989514	0
5.976769618087598	258.95273201595336	27267.981860954154	7.6485993314434575	383.6571521070967	514.118920118766	12.256790251190353	82.46979842996727	2.9946710955082176	0
6.3953591316710625	133.8342291043793	23827.275015402887	5.1277468613272	266.9084282807846	573.4002951499592	9.833874584580258	95.02660927984371	4.1912175147117035	0
6.209642259708483	195.41772094898118	13116.707711787023	7.879347670859675		417.2416560263488	7.507662314515301	70.54738690612056	3.6125196149467143	0
6.762832521891737	232.07517655587608	27159.38434523353	7.884990657868601	350.44529269720186	465.4137746213498	13.863964882331116	64.81225738319597	4.916579160751283	0
9.918717063854169	199.18125107339057	21470.278305413278	6.799841410225563	329.1784290260764	430.5077068652869	15.966042944362073	59.29227326975216	3.3855084438567187	0
10.15544017022192	300.2924757958403	12652.362978658088	6.655126362567496	398.64778574595766	487.45913103075526	9.347633986485675	67.91978868703809	5.002467259922081	0
8.721726710620581	206.369682384784	28608.052076372544	6.3254424036648516	377.40453818519927	506.9383527298253	13.553751007248534	42.381483937537176	2.5550269039968736	0
	197.97978284125932	17153.306163452093	7.659203939381076	329.2803146030727	575.1146944234249	11.870981482343323	69.10983568283254	4.383921813522324	0
	199.10788556403358	29721.91163035013	6.869690215355936	357.3032209674809	420.7095912220729	9.226618665284832	55.29428326667228	3.3551646421761547	0
6.099646705468388	237.9199267632531	20416.84099619073	8.457830699274378		291.10483656906763	19.27005426046378	93.13800948154017	3.172789769152877	0
9.026787719511633	253.21707417098446	27965.072145928407	6.588374366182637	373.5532353383944	588.3196505363992	16.145732052775088	59.12445084811043	2.0190420182011657	0
6.95337160338955	203.1465467521772	11609.109054527795	5.495737654707861	304.28319321440387	551.1433371665813	9.387781275530813	55.958005594857646	3.651865808422898	0
6.1408775569478635	197.87608974936683	26687.87448333394	7.5871964179475055	329.23185293501894	548.0727613161172	15.836330205236152	41.26364788367695	5.359460295012964	0
7.077874006530456	220.67053960676586	23873.378210133662	6.181839616382844	341.98723407838395	333.0507859433459	10.661798937603976	90.29777033020963	4.7645082649214485	0
5.488314309012512	135.80236170060937	21485.153195191077	8.18741579072919	280.60328667031985	441.3311374586935	14.86026268337497	88.28734556180851	5.066786271784542	0
7.2055591745887275	120.32761534360887	24627.867560468934	6.202469332114028	289.7686965533282	418.4332899200773	13.643147085869314	63.73373237019648	3.710053125679874	0
9.177869865892431	163.2748282557015	20868.331218998803	7.726040434165082	320.42143217867783	426.9943931689402	10.214274603240655	62.43092615683987	3.1087699879134547	0
4.270716194733737	166.83770854028538	24405.25053495276	7.391510138420656	297.20673916830367	349.51891036764886	13.478526445498858	54.474839544401654	3.763905902952325	0
7.348844511550612	223.26493973020737	11519.046527356591	8.889558679820603		494.15843408696367	18.145374253777163	73.71552201680902	4.880875156180852	0
8.526169869777789	175.61283632174323	11837.12335960845	7.483708837987377	308.39851553828527	474.240482290634	21.845916252542054	52.37220110667482	5.083014141516923	0
	169.0419174981176	36152.8208993245	8.330388898197661	329.03971017616493	590.7487871802912	17.695114357126048	103.15046264537835	3.995973787492761	0
2.6120359148172607	188.80412573040886	34798.25258680311	6.796439154088151		468.0802666084355	13.170763209203301	49.5237699830677	4.7652053701590065	0
8.490571562027737	204.12364839335785	22989.79638994664	8.270792936726151	358.84711499708465	435.0008983082295	17.084245654876153	62.42163705791029	3.875556805136775	0
	213.54193229259064	22539.711614512147	6.957204178586864	334.04118620669016	463.3988470908371	11.623019157977636	69.61584964492826	3.3985925873166565	0
8.858401531200467	254.61751866421662	9624.300462110114	7.954015627092477	348.4081949016408	344.30336252225874	7.935467758332209	78.10854981556726	5.525726338121716	0
6.098156521472781	189.99584599341802	27776.901051693392	6.4430978778694525	347.93040041573715	245.85963197125264	14.63688225637759	73.42463245501655	3.9773623643299727	0
8.419970682128989	185.71898879367	13237.989604570806	3.998265840980654	308.1426388528513	463.6472773728417	17.20956505547082	48.78311165978785	3.962478314282775	0
9.286155021432373	222.6615513815935	12311.268365978076	7.289866041052649	332.2393594928603	353.7400999970643	14.171762565335484		5.239981870081682	0
7.8758951354817865	226.28478781681218	12710.249451611753	7.303126583151656	346.40325813736746	445.3741474328599	6.063461912529135	63.12804403102223	4.238589203481522	0
7.725332908074757	252.26549119785653	36477.73811241909	8.38676100823379	426.54358975651115	339.41132665631415	17.485844248946027	60.483884662271116	3.7248367036447	0
3.388090610523891	212.02894446572017	20230.125576951767	8.569781529733312	349.155998712752	353.91292744166583	18.20833967189986	82.38787399017336	2.7986009482670484	0
6.745306715080958	218.4246370192336	21871.838700042492	7.165509192468924		373.05010163921327	16.826619464762302	74.08607997264362	3.9023525898765015	0
	190.42389854156607	28062.641892040363	9.615147026994794	357.2267094963161	263.7719135045372	13.445225196760928	67.05555840299215	5.6290156360573285	0
7.183825723393188	261.85079976925243	14100.968986979937	9.008495193731893	358.7247021216808	290.4238383652442	17.14990712568715	82.02511580240524	4.597165511526862	0
10.111976704648654	240.43210022913829	15331.302691753157	5.392651282023056	361.90292619839744	403.04181014984465	16.13112428701453	61.11114633827725	3.425763242173682	0
7.397413298543418	122.54103985982503	8855.114121331366	6.888688939098405	241.60753233585075	489.8516004048256	13.365906195266293		3.1491575104326732	0
7.812804388310307	196.58388603095685	42550.841815771775	7.334647639669251		442.54577454824476	14.666917242315606		6.204846358828903	0
6.877456932576712	136.87921387078754	27433.587294151766	7.091521514260433	307.3970883038859	342.1963466344736	18.403845830232967	81.19341217121226	3.827650071735445	0
	146.9702452251051	16367.458371975481	7.687037185889348		468.9450147502269	18.60138073373639	49.56196889416349	4.664350321001553	0
	230.80948246855667	27418.781044480063	7.136498391730544	369.3100077981302	274.6605965536146	9.578584600170416	72.37690878332559	4.197595209206819	0
7.521051678672174	267.0596474489306	26865.37374090525	10.449450309656793		505.70937170147926	16.237745770905633	57.03778017043311	2.8807853472938367	0
8.550875469289338	231.2487868055436	28918.419953077177	7.822528490547928	369.264222748674	432.2852700271936	16.266296687636896	73.14946432483588	3.772886607458768	0
10.308477656813702	217.21974643163318	27653.2351844107	8.912266340684623	369.53120635323234	382.95150483896936	6.580401550826252	59.57603991058592	3.285077052469842	0
	252.6704690341004	29368.67418405221	9.906146627223741	433.9522119479901	465.2166206201478	13.221033634237413	84.19860653327541	5.052736766116999	0
7.371085073209566	207.71682442123486	24913.837165890054	9.616330436939966	362.3001800484017	363.16853841901815	11.542661782175115	67.72070437929213	4.4125895367028125	0
11.180694664461903	228.3008603612537	16600.392746647067	6.094000530523799		504.05053913330534	15.035046907486446	110.73929934431216	3.8098416540991424	0
6.506487766502468	202.28593794959164	17087.076901837234	6.2019827673233126	326.6623683125985	481.77193425227995	16.535185927180063	46.20574791071063	3.5487755887477364	0
6.643935774662305	151.88960011377992	10909.194592323076	3.749625148300965	240.93672213751185	437.9090051656054	15.264742348024072	64.20396370266333	3.8129529259917896	0
5.033773989751668	155.32147750080298	34971.80748262681	7.121477448104933	320.1154970205283	500.6373261700039	18.312498541935838	63.19330598951376	3.2449484773190638	0
6.91260756198984	155.7404952352641	17973.17885901183	4.916302562031351	275.90822785983954	439.6480512193927	18.380711926381935	55.50746846843371	2.6122489531921698	0
7.977635990880496	245.89513040867453	32170.069160096235	9.63563608296433	399.5831549217664	473.6624527645498	11.728338195960704	23.81701990494781	3.5521294997016533	0
6.0783358365092734	197.50191189847263	35957.792182594785	8.130472208247298	379.5277062923906	360.0604773558274	20.09841289135693	41.86595951021348	4.20158090550856	0
6.242414484103847	191.9087295492921	28149.411791622882	7.130436799595529	319.3067850802741	448.2425267423017	19.370090874546293	60.939480982119825	4.5087050978944845	0
6.0633547898910765	160.76731128492574	14775.14559575291	7.484103646670237	305.82855327870027	327.27023868075764	12.309015955365224	69.03845387066936	3.4673369148168574	0
8.129585513966727	177.89896662548156	27834.21769634046	9.00600774687328	334.4385388035782	397.0214275538664	15.936261676600793	81.39075849624523	3.3625371351987914	0
9.56240594378952	202.01364260009223	13041.829140394102	5.820655207859319	327.1188240167457	433.3816667321862	14.139065908911677	63.54899265609275	3.7627198370300334	0
8.167792632308252	200.91375467195093	27141.36290294348	7.262416638654269	344.1611343157199	525.5987875011582	16.142284003388227	66.23143553591859	4.289395484098248	0
8.594416135206476	270.0227058523104	15791.675351127244	5.91269062429658		672.5569992377071	20.18405147231266	54.96128525342953	3.5689917079764064	0
	167.3861273263611	20944.620814413163	4.963124049313229		566.3392939723461	11.31880659612483		3.679795034755029	0
6.825467900630394	187.05170966607415	46140.12684950232	6.137757462086741	352.70218223688136	373.4272354878943	12.606381646809664	58.752201315662795	3.027449578045163	0
7.861177700998561	204.274241099894	25145.024124785563	7.923315374812149	338.2138034436881	469.4869612461618	15.993410350862462	86.16729829337078	4.157656628375073	0
4.965773559644966	220.84863863404016	21802.74489792894	6.250578031106522	311.5981359666635	386.41333151842736	18.035237542145182	53.90817735397112	3.4217668494012576	0
6.207432967614717	192.93702709690675	13442.603471136694	5.819022939611381	325.90656176552847	533.7958508176808	14.687539337336089	60.48503329496195	3.5492988412931448	0
	157.00128743205116	20067.10532810705	8.071051028920468		490.9097122372677	17.32294642996243	71.96926138101614	4.4175597910163225	0
9.76925100608684	264.2656542791372	8471.67738143048	8.349709766709022	359.2685425933505	353.196475487524	15.047086914887984	52.6454585339377	4.636556195256858	0
9.630665479903348	152.8624334841574	23641.702565303865	6.925706079789448	333.1483176590248	417.167072927369	16.67018391749724	89.99757421954395	4.920091157959163	0
5.187471605436375	104.75242498882723	20060.078727201166	6.913910913807518		368.81542858784104	15.14034848778016	98.65664588216384	3.2032578962619933	0
7.633570087677555	199.65299957786442	16312.154973975048	9.900546897053909	358.56628208672083	420.53417182791884	10.539392269728637	100.24270600375714	2.927066766886376	0
5.771199049813688	155.05089305064115	24909.44400956197	6.531261269813094	297.00931939411436	313.70193433343263	11.704788996508114	85.68830345476736	4.688959065495113	0
6.579969329401555	197.22698091094932	17657.08417649328	4.506293474405815	290.28989425911584	254.39327560480754	9.847655275717841	73.7497164666022	4.575931871590867	0
4.80115436807586	180.7728707563664	13556.734397114704	8.977286380775293	322.06244697172207	587.3950117046609	12.401368065703082	62.02818652446988	4.418638131667752	0
7.948815718151567	238.2364096995999	19129.458365440238	5.851964962404888		434.655458610077	8.663293700705424	67.30404028450397	3.692250861269816	0
6.906992171811655	216.78529084002477	19991.23914904896	7.302351651289456	340.10602778835107	356.45913685158234	9.614106024611774	61.1226436255536	2.124759352216301	0
	281.2686670205161	22452.090807860674	6.773698985660692	343.635821280367	395.3417752928905	14.903080469555846	67.12516777793415	4.444350199227698	0
	190.77945990455603	12224.310506438513	4.646211052742902	308.56488629958307	399.2713589317788	11.876796669068938	61.886635988020274	3.4631725477162503	0
8.46133087400179	212.58136638921462	34406.77644574729	8.679151555836665	384.8553815030108	477.343368601036	13.801712181380367		3.7719441464094787	0
7.726134807902508	233.94786366297046	21667.86874132637	6.313181872058336	340.27317142046405	472.2589937325683	14.39986001596128	36.57803788764197	3.72063690445242	0
	247.66157328612306	19549.499341288283	8.769670289862692		438.86577511206286	16.624653615400177	64.94900818458936	3.7777374135054282	0
8.927078148301744	241.87510504564685	22821.254376566587	8.54973827385147	367.9755578586762	380.19720002243963	10.859287278110344	75.85706782016159	4.60186095914794	0
6.208015539719023	153.2211063194914	17358.796365042126	8.21493885317026	328.28202899764983	481.19567347842127	14.274092275210249	62.71819917163483	4.334615732320451	0
6.128425635295918	141.4924095070385	9615.832709692548	7.62791913004187	277.95170372661494	415.0087368963965	16.435842913307287	50.69392671149397	4.633823861920797	0
	202.25483278783818	11981.740191012996	9.189106138402456	339.98393457888284	416.5889057529136	14.079228347598589	62.76552953456744	2.6789107131905774	0
7.308048848275572	274.7049504716489	14600.539521891907	8.105802881560642	384.56485247977776	415.6072777934955	16.761624703623568	68.9372269462471	3.6961197115014173	0
	170.0992356692956	39906.19027101487	6.554996212799919		515.3867420113489	13.516078129896131	40.51417236263919	4.35323858897122	0
8.640886408909486	201.5687240953636	26473.713238961558	6.967094561617942	352.30658571021036	309.9832868165358	17.66508338315577	68.66492347632061	5.2631015720413785	0
	205.50945715452	20406.92767150048	6.810069234906923	355.2659228857552	482.3300548094984	12.33777643382166	70.58060722926848	4.1025294815021445	0
8.153210075272153	127.14489180603142	10280.92949674048	5.828357794463706	267.6368856420806	487.90832719020284	11.943476580641345	90.61935439214014	2.905788134056523	0
8.293720110388866	206.1604148879135	35216.385970173644	6.440999765643897	347.06224073011657	399.48362120001707	16.065667944692393	79.95451096438448	3.954715282670768	0
	233.85034500527053	21136.286764159297	6.689877624940245		332.73758653626567	9.745282008835602	77.52994450694155	3.310858508001268	0
	237.677383112304	26009.07525933065	7.074531320872402	372.6002964294522	344.76792440431177	14.44223828109807	72.69624048876342	3.7066017915406855	0
9.489972878325856	234.06996516164727	15513.740377963157	4.735332223870278		277.97006973151883	16.69821636919886	81.42717401723866	4.219967522355668	0
7.830976343381621	190.79904405060975	7695.063934702985	4.8452054756401095	292.51582449684264	507.4454883280784	15.526658445697135	85.00950589690454	4.588784656948856	0
4.430281211546542	139.68575880006665	28862.257169818786	8.96137237710277	298.3794583640908	434.7812670644661	17.2992944626111	63.042500923060295	4.3845651556377545	0
7.240739638887768	201.18680445586398	23783.09955637777	7.751285440069858	340.9836833605511	579.2203941324686	13.486379098933241	62.65023550372382	3.5562974671545065	0
	260.205359611888	19517.724799117623	8.764168678117553	368.8210368491778	251.02089870586465	12.804588146581295	48.651890428282144	3.6655217644695215	0
6.867301321799131	174.18497638472942	24112.15347052457	5.529942235981783	297.6555748707137	484.12293887759057	11.48268699578233	65.30441362142098	3.8235950398688825	0
6.1296370148137465	200.2781822057384	30989.94841451828	8.830102319230393	348.8681540852299	341.38857671477444	9.300117278144342	79.55361207012686	4.615886181275909	0
7.917049443177882	278.0563209975309	27192.280560646268	9.220128211470378	424.78799589350854	358.781736184615	15.054312871374693	56.83960202839163	3.659484624888592	0
6.511618075241812	181.8734217289644	29136.814623869737	7.685775096243835	345.75163845059745	475.3413506694927	12.32123215746657	52.43761714005619	4.850433707754168	0
5.32381558430839	232.3685799692033	37625.75267985834	8.879822933865775	380.5764720006514	580.8977003943793	12.293803052569617	55.31001940953922	2.8807218458729342	0
6.769572868656793	168.93707245387174	11067.181147840996	7.121263608584251	305.79495029776217	289.54246011585417	18.545902961239733	62.00157128395567	5.220540269610252	0
5.877974040440475	141.61528668804954	13652.293199392612	5.701659125426224	279.7824004075164	538.4954044402176	12.034042269019382	67.90725800888524	4.0322595038243865	0
9.534021716164196	201.9552080399875	9472.614920464734	6.1057084885387765	319.5764201936523	259.63680306558183	15.62561667366299		2.7682389284849696	0
6.340027628047595	225.02814848907002	45222.50666548316	5.809031561747345	363.0057551139804	435.5004570917772	11.385937266194787	80.67031136154645	3.6860013242472816	0
8.661592429959121	284.09835153725896	27088.476460253085	7.897856522244711		512.2773100578781	16.912141580117748	72.46576277365818	3.6704310100631887	0
5.653506134793233	146.59023231546948	16462.460086163886	6.501596204518965	299.6446113791317	272.440558304258	13.79526446092433	87.82258510995052	5.198985503613217	0
6.6260121840753055	112.29948548284678	25839.894103711547	7.658746878098304	312.24704314870013	327.24807863386945	19.409146560147008	85.78510283830677	4.194313129305397	0
7.793833572993554	176.86648289401776	18344.680360836188	7.567676884281858	338.22959726982435	371.21697300141676	9.039042454499453	76.2880763113865	4.172935335264329	0
7.593127650277594	261.56617263863296	18371.057201088257	6.297542535705277		387.6295722843679	16.57598077121662	51.83094808424367	3.377337638120141	0
7.3627365019497875	185.692181022348	16268.448606258518	5.317019274608898	316.91864849878783	419.2584480549529	16.024246090841586	64.67891377195396	4.408513182397498	0
9.32030544529501	129.82385854680206	16002.138319545113	4.405034532267237	271.67056164356967	499.8441671492051	13.07685890216874	82.8375829027802	4.20580973235456	0
3.719791644371925	248.85926728434467	23590.932128656048	7.683742220804051	351.55548220990386	427.49593124522033	20.393781666520056	38.604936895317365	2.7183977338802885	0
